,Lat,Lon,sst_Summer
50453,50.5,-126.5,16.054916
50454,50.5,-125.5,15.996266
50455,50.5,-124.5,15.788894
50456,50.5,-123.5,15.3129015
50457,50.5,-122.5,14.050199
50458,50.5,-121.5,13.27983
50459,50.5,-120.5,13.124177
50460,50.5,-119.5,13.211781
50461,50.5,-118.5,13.317157
50462,50.5,-117.5,13.412271
50463,50.5,-116.5,13.504376
50464,50.5,-115.5,13.595515
50465,50.5,-114.5,13.687434
50466,50.5,-113.5,13.779662
50467,50.5,-112.5,13.868356
50468,50.5,-111.5,13.960782
50469,50.5,-110.5,14.051873
50470,50.5,-109.5,14.143439
50471,50.5,-108.5,14.234975
50472,50.5,-107.5,14.340614
50473,50.5,-106.5,14.452442
50474,50.5,-105.5,14.564362
50475,50.5,-104.5,14.673794
50476,50.5,-103.5,14.785022
50477,50.5,-102.5,14.897618
50478,50.5,-101.5,15.009308
50479,50.5,-100.5,15.119953
50480,50.5,-99.5,15.243533
50481,50.5,-98.5,15.3765745
50482,50.5,-97.5,15.507312
50483,50.5,-96.5,15.638894
50484,50.5,-95.5,15.75272
50485,50.5,-94.5,15.794854
50486,50.5,-93.5,15.66318
50487,50.5,-92.5,15.451458
50488,50.5,-91.5,15.387235
50489,50.5,-90.5,15.759937
50490,50.5,-89.5,15.945099
50491,50.5,-88.5,15.681659
50492,50.5,-87.5,15.224162
50493,50.5,-86.5,14.732181
50494,50.5,-85.5,14.167156
50495,50.5,-84.5,13.67302
50496,50.5,-83.5,13.226817
50497,50.5,-82.5,12.3078
50498,50.5,-81.5,10.897117
50499,50.5,-80.5,9.863937
50500,50.5,-79.5,10.015095
50501,50.5,-78.5,11.313586
50502,50.5,-77.5,13.151826
50503,50.5,-76.5,14.2938385
50504,50.5,-75.5,14.564761
50505,50.5,-74.5,14.558539
50506,50.5,-73.5,14.510999
50507,50.5,-72.5,14.504331
50508,50.5,-71.5,14.53645
50509,50.5,-70.5,14.602334
50510,50.5,-69.5,14.688663
50511,50.5,-68.5,14.850905
50512,50.5,-67.5,15.302594
50513,50.5,-66.5,15.554822
50514,50.5,-65.5,15.624069
50515,50.5,-64.5,15.804547
50516,50.5,-63.5,15.628357
50517,50.5,-62.5,15.795775
50518,50.5,-61.5,16.305746
50519,50.5,-60.5,16.216005
50520,50.5,-59.5,16.682013
50521,50.5,-58.5,16.553057
50522,50.5,-57.5,16.069906
50523,50.5,-56.5,15.446376
50524,50.5,-55.5,15.2235155
50525,50.5,-54.5,14.799617
50526,50.5,-53.5,14.359937
50527,50.5,-52.5,13.867742
50528,50.5,-51.5,13.381198
50529,50.5,-50.5,13.293546
50530,50.5,-49.5,13.466434
50531,50.5,-48.5,13.773457
50532,50.5,-47.5,14.329377
50533,50.5,-46.5,14.866432
50534,50.5,-45.5,15.428037
50535,50.5,-44.5,16.137308
50536,50.5,-43.5,16.952055
50537,50.5,-42.5,17.302574
50538,50.5,-41.5,17.394598
50539,50.5,-40.5,17.45407
50540,50.5,-39.5,17.5898
50541,50.5,-38.5,17.400434
50542,50.5,-37.5,17.124542
50543,50.5,-36.5,16.89453
50544,50.5,-35.5,16.922358
50545,50.5,-34.5,17.042257
50546,50.5,-33.5,17.194258
50547,50.5,-32.5,17.227175
50548,50.5,-31.5,17.07238
50549,50.5,-30.5,17.066896
50550,50.5,-29.5,17.1135
50551,50.5,-28.5,17.148588
50552,50.5,-27.5,17.147665
50553,50.5,-26.5,17.249939
50554,50.5,-25.5,17.423439
50555,50.5,-24.5,17.602749
50556,50.5,-23.5,17.68355
50557,50.5,-22.5,17.784426
50558,50.5,-21.5,17.915133
50559,50.5,-20.5,18.0755
50560,50.5,-19.5,18.053917
50561,50.5,-18.5,18.016806
50562,50.5,-17.5,17.959032
50563,50.5,-16.5,17.93043
50564,50.5,-15.5,17.902811
50565,50.5,-14.5,17.882856
50566,50.5,-13.5,17.852457
50567,50.5,-12.5,17.891151
50568,50.5,-11.5,18.064688
50569,50.5,-10.5,18.332504
50570,50.5,-9.5,18.630768
50571,50.5,-8.5,18.815977
50572,50.5,-7.5,18.677313
50573,50.5,-6.5,18.385672
50574,50.5,-5.5,18.144886
50575,50.5,-4.5,17.94699
50576,50.5,-3.5,17.822533
50577,50.5,-2.5,17.86183
50578,50.5,-1.5,18.126865
50579,50.5,-0.5,18.497202
50580,50.5,0.5,18.9755
50581,50.5,1.5,19.283823
50582,50.5,2.5,19.546633
50583,50.5,3.5,20.070513
50584,50.5,4.5,20.273252
50585,50.5,5.5,20.657497
50586,50.5,6.5,21.29871
50587,50.5,7.5,21.826162
50588,50.5,8.5,22.21129
50589,50.5,9.5,22.58874
50590,50.5,10.5,22.910063
50591,50.5,11.5,23.15639
50592,50.5,12.5,23.307898
50593,50.5,13.5,23.305822
50594,50.5,14.5,23.147959
50595,50.5,15.5,22.924685
50596,50.5,16.5,22.779785
50597,50.5,17.5,22.762457
50598,50.5,18.5,22.868788
50599,50.5,19.5,22.960535
50600,50.5,20.5,23.08335
50601,50.5,21.5,23.276297
50602,50.5,22.5,23.429522
50603,50.5,23.5,23.56633
50604,50.5,24.5,23.70639
50605,50.5,25.5,23.778402
50606,50.5,26.5,23.833147
50607,50.5,27.5,23.856958
50608,50.5,28.5,23.749311
50609,50.5,29.5,23.521044
50610,50.5,30.5,23.392656
50611,50.5,31.5,23.336496
50612,50.5,32.5,23.318571
50613,50.5,33.5,23.446373
50614,50.5,34.5,23.671335
50615,50.5,35.5,23.823854
50616,50.5,36.5,23.85774
50617,50.5,37.5,23.847496
50618,50.5,38.5,23.81545
50619,50.5,39.5,23.815699
50620,50.5,40.5,23.848495
50621,50.5,41.5,23.89238
50622,50.5,42.5,23.966621
50623,50.5,43.5,24.107603
50624,50.5,44.5,24.30321
50625,50.5,45.5,24.489294
50626,50.5,46.5,24.634912
50627,50.5,47.5,24.757141
50628,50.5,48.5,24.888971
50629,50.5,49.5,24.966295
50630,50.5,50.5,24.91986
50631,50.5,51.5,24.7351
50632,50.5,52.5,24.435808
50633,50.5,53.5,23.637772
50634,50.5,54.5,22.297035
50635,50.5,55.5,21.240213
50636,50.5,56.5,20.639786
50637,50.5,57.5,20.024746
50638,50.5,58.5,19.408602
50639,50.5,59.5,18.871243
50640,50.5,60.5,18.396833
50641,50.5,61.5,17.908617
50642,50.5,62.5,17.405975
50643,50.5,63.5,17.001015
50644,50.5,64.5,16.712234
50645,50.5,65.5,16.518446
50646,50.5,66.5,16.309917
50647,50.5,67.5,16.109465
50648,50.5,68.5,15.917496
50649,50.5,69.5,15.7657585
50650,50.5,70.5,15.693778
50651,50.5,71.5,15.69435
50652,50.5,72.5,15.725842
50653,50.5,73.5,15.781638
50654,50.5,74.5,15.812175
50655,50.5,75.5,15.796304
50656,50.5,76.5,15.753619
50657,50.5,77.5,15.702461
50658,50.5,78.5,15.650525
50659,50.5,79.5,15.597604
50660,50.5,80.5,15.553205
50661,50.5,81.5,15.511047
50662,50.5,82.5,15.466619
50663,50.5,83.5,15.42057
50664,50.5,84.5,15.377969
50665,50.5,85.5,15.333858
50666,50.5,86.5,15.287524
50667,50.5,87.5,15.243079
50668,50.5,88.5,15.200142
50669,50.5,89.5,15.154874
50670,50.5,90.5,15.110826
50671,50.5,91.5,15.068112
50672,50.5,92.5,15.023618
50673,50.5,93.5,14.977668
50674,50.5,94.5,14.934127
50675,50.5,95.5,14.88997
50676,50.5,96.5,14.856369
50677,50.5,97.5,14.850021
50678,50.5,98.5,14.839939
50679,50.5,99.5,14.832097
50680,50.5,100.5,14.823445
50681,50.5,101.5,14.821439
50682,50.5,102.5,14.855148
50683,50.5,103.5,14.889558
50684,50.5,104.5,14.921683
50685,50.5,105.5,14.9574585
50686,50.5,106.5,14.989586
50687,50.5,107.5,15.023299
50688,50.5,108.5,15.06102
50689,50.5,109.5,15.11734
50690,50.5,110.5,15.172909
50691,50.5,111.5,15.230611
50692,50.5,112.5,15.286949
50693,50.5,113.5,15.342926
50694,50.5,114.5,15.40175
50695,50.5,115.5,15.455943
50696,50.5,116.5,15.534665
50697,50.5,117.5,15.780624
50698,50.5,118.5,16.527384
50699,50.5,119.5,17.900307
50700,50.5,120.5,18.897095
50701,50.5,121.5,19.227571
50702,50.5,122.5,19.25255
50703,50.5,123.5,19.250998
50704,50.5,124.5,19.289217
50705,50.5,125.5,19.29043
50706,50.5,126.5,19.219198
50707,50.5,127.5,19.046238
50708,50.5,128.5,18.745977
50709,50.5,129.5,18.256834
50710,50.5,130.5,17.841105
50711,50.5,131.5,17.619032
50712,50.5,132.5,17.4755
50713,50.5,133.5,17.248863
50714,50.5,134.5,17.020216
50715,50.5,135.5,16.82522
50716,50.5,136.5,16.719477
50717,50.5,137.5,16.806406
50718,50.5,138.5,17.200369
50719,50.5,139.5,18.165743
50720,50.5,140.5,18.501966
50721,50.5,141.5,18.317345
50722,50.5,142.5,16.8639
50723,50.5,143.5,15.36473
50724,50.5,144.5,15.022689
50725,50.5,145.5,14.519462
50726,50.5,146.5,14.105176
50727,50.5,147.5,13.896274
50728,50.5,148.5,14.5355
50729,50.5,149.5,14.390607
50730,50.5,150.5,13.91595
50731,50.5,151.5,13.406742
50732,50.5,152.5,12.923087
50733,50.5,153.5,12.665284
50734,50.5,154.5,12.619675
50735,50.5,155.5,12.616328
50736,50.5,156.5,12.646988
50737,50.5,157.5,12.829001
50738,50.5,158.5,13.093394
50739,50.5,159.5,13.310783
50740,50.5,160.5,13.448971
50741,50.5,161.5,13.401661
50742,50.5,162.5,13.354047
50743,50.5,163.5,13.25595
50744,50.5,164.5,13.333644
50745,50.5,165.5,13.22543
50746,50.5,166.5,13.039146
50747,50.5,167.5,12.74857
50748,50.5,168.5,12.50106
50749,50.5,169.5,12.330338
50750,50.5,170.5,12.225347
50751,50.5,171.5,12.113914
50752,50.5,172.5,11.930248
50753,50.5,173.5,11.907672
50754,50.5,174.5,11.869418
50755,50.5,175.5,11.715019
50756,50.5,176.5,11.235729
50757,50.5,177.5,11.080193
50758,50.5,178.5,11.05762
50759,50.5,179.5,11.1112795
50760,51.5,-179.5,10.915469
50761,51.5,-178.5,11.048294
50762,51.5,-177.5,11.142796
50763,51.5,-176.5,11.282684
50764,51.5,-175.5,11.512656
50765,51.5,-174.5,11.559723
50766,51.5,-173.5,11.525497
50767,51.5,-172.5,11.498093
50768,51.5,-171.5,11.520925
50769,51.5,-170.5,11.769399
50770,51.5,-169.5,12.108939
50771,51.5,-168.5,12.485795
50772,51.5,-167.5,12.814529
50773,51.5,-166.5,12.937156
50774,51.5,-165.5,13.061311
50775,51.5,-164.5,13.222402
50776,51.5,-163.5,13.477374
50777,51.5,-162.5,13.583472
50778,51.5,-161.5,13.594876
50779,51.5,-160.5,13.562191
50780,51.5,-159.5,13.582261
50781,51.5,-158.5,13.62906
50782,51.5,-157.5,13.627533
50783,51.5,-156.5,13.612954
50784,51.5,-155.5,13.613482
50785,51.5,-154.5,13.682404
50786,51.5,-153.5,13.784629
50787,51.5,-152.5,13.899692
50788,51.5,-151.5,13.966351
50789,51.5,-150.5,14.10682
50790,51.5,-149.5,14.255996
50791,51.5,-148.5,14.390995
50792,51.5,-147.5,14.550602
50793,51.5,-146.5,14.660142
50794,51.5,-145.5,14.773403
50795,51.5,-144.5,14.911397
50796,51.5,-143.5,15.069
50797,51.5,-142.5,15.179378
50798,51.5,-141.5,15.222453
50799,51.5,-140.5,15.256925
50800,51.5,-139.5,15.373139
50801,51.5,-138.5,15.610908
50802,51.5,-137.5,15.894981
50803,51.5,-136.5,16.13053
50804,51.5,-135.5,16.363811
50805,51.5,-134.5,16.546926
50806,51.5,-133.5,16.630005
50807,51.5,-132.5,16.598244
50808,51.5,-131.5,16.633501
50809,51.5,-130.5,16.375944
50810,51.5,-129.5,15.964269
50811,51.5,-128.5,15.65963
50812,51.5,-127.5,15.974316
50813,51.5,-126.5,15.892303
50814,51.5,-125.5,15.670493
50815,51.5,-124.5,14.978294
50816,51.5,-123.5,13.997189
50817,51.5,-122.5,13.190091
50818,51.5,-121.5,12.803809
50819,51.5,-120.5,12.764931
50820,51.5,-119.5,12.860721
50821,51.5,-118.5,12.953194
50822,51.5,-117.5,13.038709
50823,51.5,-116.5,13.121228
50824,51.5,-115.5,13.202134
50825,51.5,-114.5,13.283748
50826,51.5,-113.5,13.366051
50827,51.5,-112.5,13.4485855
50828,51.5,-111.5,13.528295
50829,51.5,-110.5,13.610583
50830,51.5,-109.5,13.69238
50831,51.5,-108.5,13.775543
50832,51.5,-107.5,13.859001
50833,51.5,-106.5,13.961212
50834,51.5,-105.5,14.061135
50835,51.5,-104.5,14.165051
50836,51.5,-103.5,14.265667
50837,51.5,-102.5,14.368863
50838,51.5,-101.5,14.470276
50839,51.5,-100.5,14.574899
50840,51.5,-99.5,14.693883
50841,51.5,-98.5,14.815098
50842,51.5,-97.5,14.936973
50843,51.5,-96.5,15.057434
50844,51.5,-95.5,15.159462
50845,51.5,-94.5,15.183194
50846,51.5,-93.5,15.02287
50847,51.5,-92.5,14.73946
50848,51.5,-91.5,14.599892
50849,51.5,-90.5,14.680569
50850,51.5,-89.5,14.658278
50851,51.5,-88.5,14.286466
50852,51.5,-87.5,13.79453
50853,51.5,-86.5,13.281811
50854,51.5,-85.5,12.842196
50855,51.5,-84.5,12.4953985
50856,51.5,-83.5,12.006966
50857,51.5,-82.5,11.127429
50858,51.5,-81.5,9.939953
50859,51.5,-80.5,9.110214
50860,51.5,-79.5,9.248111
50861,51.5,-78.5,10.104301
50862,51.5,-77.5,11.63206
50863,51.5,-76.5,13.060735
50864,51.5,-75.5,13.520015
50865,51.5,-74.5,13.541781
50866,51.5,-73.5,13.488971
50867,51.5,-72.5,13.501521
50868,51.5,-71.5,13.519446
50869,51.5,-70.5,13.561951
50870,51.5,-69.5,13.6333475
50871,51.5,-68.5,13.818002
50872,51.5,-67.5,14.265945
50873,51.5,-66.5,14.91089
50874,51.5,-65.5,15.089938
50875,51.5,-64.5,15.205129
50876,51.5,-63.5,15.161964
50877,51.5,-62.5,15.194516
50878,51.5,-61.5,15.112918
50879,51.5,-60.5,15.5902605
50880,51.5,-59.5,16.076128
50881,51.5,-58.5,16.18295
50882,51.5,-57.5,15.633809
50883,51.5,-56.5,14.335898
50884,51.5,-55.5,13.829448
50885,51.5,-54.5,13.331028
50886,51.5,-53.5,12.864487
50887,51.5,-52.5,12.472042
50888,51.5,-51.5,12.299522
50889,51.5,-50.5,12.469615
50890,51.5,-49.5,12.884708
50891,51.5,-48.5,13.456948
50892,51.5,-47.5,14.273174
50893,51.5,-46.5,14.851453
50894,51.5,-45.5,15.345881
50895,51.5,-44.5,15.735196
50896,51.5,-43.5,16.068153
50897,51.5,-42.5,16.174309
50898,51.5,-41.5,16.120863
50899,51.5,-40.5,16.034517
50900,51.5,-39.5,15.9815645
50901,51.5,-38.5,15.842365
50902,51.5,-37.5,15.674115
50903,51.5,-36.5,15.576324
50904,51.5,-35.5,15.744159
50905,51.5,-34.5,15.857166
50906,51.5,-33.5,15.998364
50907,51.5,-32.5,16.073061
50908,51.5,-31.5,16.015768
50909,51.5,-30.5,16.090845
50910,51.5,-29.5,16.214102
50911,51.5,-28.5,16.306343
50912,51.5,-27.5,16.30559
50913,51.5,-26.5,16.430584
50914,51.5,-25.5,16.653795
50915,51.5,-24.5,16.870676
50916,51.5,-23.5,16.94467
50917,51.5,-22.5,17.07458
50918,51.5,-21.5,17.201736
50919,51.5,-20.5,17.37146
50920,51.5,-19.5,17.388649
50921,51.5,-18.5,17.38003
50922,51.5,-17.5,17.349169
50923,51.5,-16.5,17.334116
50924,51.5,-15.5,17.385561
50925,51.5,-14.5,17.402887
50926,51.5,-13.5,17.409538
50927,51.5,-12.5,17.479876
50928,51.5,-11.5,17.693731
50929,51.5,-10.5,18.016191
50930,51.5,-9.5,18.399214
50931,51.5,-8.5,18.78768
50932,51.5,-7.5,18.63788
50933,51.5,-6.5,18.14736
50934,51.5,-5.5,17.816282
50935,51.5,-4.5,17.631443
50936,51.5,-3.5,17.633677
50937,51.5,-2.5,17.70764
50938,51.5,-1.5,17.944399
50939,51.5,-0.5,18.55025
50940,51.5,0.5,19.033579
50941,51.5,1.5,19.20474
50942,51.5,2.5,19.596571
50943,51.5,3.5,20.005852
50944,51.5,4.5,20.051962
50945,51.5,5.5,19.939856
50946,51.5,6.5,20.453302
50947,51.5,7.5,21.046652
50948,51.5,8.5,21.478188
50949,51.5,9.5,21.86728
50950,51.5,10.5,22.215822
50951,51.5,11.5,22.439936
50952,51.5,12.5,22.567804
50953,51.5,13.5,22.57817
50954,51.5,14.5,22.459076
50955,51.5,15.5,22.2949
50956,51.5,16.5,22.209846
50957,51.5,17.5,22.285269
50958,51.5,18.5,22.420553
50959,51.5,19.5,22.538218
50960,51.5,20.5,22.674715
50961,51.5,21.5,22.856176
50962,51.5,22.5,23.040186
50963,51.5,23.5,23.204824
50964,51.5,24.5,23.350355
50965,51.5,25.5,23.4151
50966,51.5,26.5,23.454947
50967,51.5,27.5,23.458298
50968,51.5,28.5,23.295898
50969,51.5,29.5,22.969046
50970,51.5,30.5,22.781721
50971,51.5,31.5,22.696882
50972,51.5,32.5,22.6849
50973,51.5,33.5,22.829538
50974,51.5,34.5,23.03295
50975,51.5,35.5,23.167343
50976,51.5,36.5,23.168142
50977,51.5,37.5,23.122213
50978,51.5,38.5,23.05384
50979,51.5,39.5,23.0251
50980,51.5,40.5,23.038017
50981,51.5,41.5,23.062042
50982,51.5,42.5,23.122704
50983,51.5,43.5,23.26178
50984,51.5,44.5,23.46135
50985,51.5,45.5,23.655067
50986,51.5,46.5,23.797682
50987,51.5,47.5,23.903702
50988,51.5,48.5,24.017927
50989,51.5,49.5,24.103224
50990,51.5,50.5,24.070784
50991,51.5,51.5,23.968002
50992,51.5,52.5,23.733551
50993,51.5,53.5,23.007172
50994,51.5,54.5,21.734285
50995,51.5,55.5,20.735067
50996,51.5,56.5,20.146637
50997,51.5,57.5,19.54109
50998,51.5,58.5,18.931982
50999,51.5,59.5,18.400629
51000,51.5,60.5,17.92805
51001,51.5,61.5,17.44413
51002,51.5,62.5,16.942795
51003,51.5,63.5,16.516573
51004,51.5,64.5,16.250051
51005,51.5,65.5,16.053534
51006,51.5,66.5,15.843884
51007,51.5,67.5,15.647599
51008,51.5,68.5,15.4607315
51009,51.5,69.5,15.309716
51010,51.5,70.5,15.235329
51011,51.5,71.5,15.230701
51012,51.5,72.5,15.262192
51013,51.5,73.5,15.318558
51014,51.5,74.5,15.350651
51015,51.5,75.5,15.334363
51016,51.5,76.5,15.292587
51017,51.5,77.5,15.239001
51018,51.5,78.5,15.185952
51019,51.5,79.5,15.13646
51020,51.5,80.5,15.087207
51021,51.5,81.5,15.044223
51022,51.5,82.5,14.9971895
51023,51.5,83.5,14.951476
51024,51.5,84.5,14.904667
51025,51.5,85.5,14.860175
51026,51.5,86.5,14.815778
51027,51.5,87.5,14.768476
51028,51.5,88.5,14.722968
51029,51.5,89.5,14.677269
51030,51.5,90.5,14.633064
51031,51.5,91.5,14.586253
51032,51.5,92.5,14.541318
51033,51.5,93.5,14.495174
51034,51.5,94.5,14.449382
51035,51.5,95.5,14.403445
51036,51.5,96.5,14.358936
51037,51.5,97.5,14.3513975
51038,51.5,98.5,14.342796
51039,51.5,99.5,14.333927
51040,51.5,100.5,14.324643
51041,51.5,101.5,14.3137665
51042,51.5,102.5,14.347123
51043,51.5,103.5,14.3795
51044,51.5,104.5,14.414387
51045,51.5,105.5,14.450343
51046,51.5,106.5,14.483231
51047,51.5,107.5,14.517486
51048,51.5,108.5,14.551769
51049,51.5,109.5,14.597042
51050,51.5,110.5,14.655696
51051,51.5,111.5,14.713395
51052,51.5,112.5,14.771851
51053,51.5,113.5,14.830506
51054,51.5,114.5,14.8886
51055,51.5,115.5,14.944435
51056,51.5,116.5,15.025326
51057,51.5,117.5,15.275907
51058,51.5,118.5,15.994342
51059,51.5,119.5,17.280458
51060,51.5,120.5,18.238632
51061,51.5,121.5,18.546467
51062,51.5,122.5,18.588587
51063,51.5,123.5,18.601244
51064,51.5,124.5,18.631474
51065,51.5,125.5,18.648327
51066,51.5,126.5,18.584192
51067,51.5,127.5,18.393503
51068,51.5,128.5,18.075144
51069,51.5,129.5,17.564377
51070,51.5,130.5,17.135866
51071,51.5,131.5,16.91129
51072,51.5,132.5,16.764639
51073,51.5,133.5,16.540966
51074,51.5,134.5,16.294838
51075,51.5,135.5,16.054853
51076,51.5,136.5,15.883685
51077,51.5,137.5,15.899417
51078,51.5,138.5,16.384825
51079,51.5,139.5,17.926636
51080,51.5,140.5,18.910376
51081,51.5,141.5,18.820536
51082,51.5,142.5,16.82459
51083,51.5,143.5,15.436038
51084,51.5,144.5,15.3474655
51085,51.5,145.5,14.9274025
51086,51.5,146.5,14.496342
51087,51.5,147.5,14.269563
51088,51.5,148.5,14.687806
51089,51.5,149.5,14.594686
51090,51.5,150.5,14.231155
51091,51.5,151.5,13.866818
51092,51.5,152.5,13.528647
51093,51.5,153.5,13.395268
51094,51.5,154.5,13.362933
51095,51.5,155.5,13.322303
51096,51.5,156.5,13.119938
51097,51.5,157.5,13.156957
51098,51.5,158.5,13.529016
51099,51.5,159.5,13.657941
51100,51.5,160.5,13.686389
51101,51.5,161.5,13.523547
51102,51.5,162.5,13.375835
51103,51.5,163.5,13.205421
51104,51.5,164.5,13.221303
51105,51.5,165.5,13.082107
51106,51.5,166.5,12.890225
51107,51.5,167.5,12.611852
51108,51.5,168.5,12.359736
51109,51.5,169.5,12.152913
51110,51.5,170.5,11.951015
51111,51.5,171.5,11.799187
51112,51.5,172.5,11.651966
51113,51.5,173.5,11.586228
51114,51.5,174.5,11.531311
51115,51.5,175.5,11.356833
51116,51.5,176.5,10.887543
51117,51.5,177.5,10.697511
51118,51.5,178.5,10.619831
51119,51.5,179.5,10.655791
51120,52.5,-179.5,10.731597
51121,52.5,-178.5,10.886775
51122,52.5,-177.5,10.98533
51123,52.5,-176.5,11.093732
51124,52.5,-175.5,11.406421
51125,52.5,-174.5,11.432271
51126,52.5,-173.5,11.37135
51127,52.5,-172.5,11.294438
51128,52.5,-171.5,11.235161
51129,52.5,-170.5,11.446483
51130,52.5,-169.5,11.745698
51131,52.5,-168.5,12.064023
51132,52.5,-167.5,12.445934
51133,52.5,-166.5,12.665439
51134,52.5,-165.5,12.848663
51135,52.5,-164.5,13.067706
51136,52.5,-163.5,13.370919
51137,52.5,-162.5,13.54995
51138,52.5,-161.5,13.612391
51139,52.5,-160.5,13.634999
51140,52.5,-159.5,13.74578
51141,52.5,-158.5,13.80564
51142,52.5,-157.5,13.801506
51143,52.5,-156.5,13.778056
51144,52.5,-155.5,13.765686
51145,52.5,-154.5,13.826463
51146,52.5,-153.5,13.919314
51147,52.5,-152.5,14.002444
51148,52.5,-151.5,13.980857
51149,52.5,-150.5,14.05042
51150,52.5,-149.5,14.123815
51151,52.5,-148.5,14.184818
51152,52.5,-147.5,14.2727165
51153,52.5,-146.5,14.32653
51154,52.5,-145.5,14.409234
51155,52.5,-144.5,14.55576
51156,52.5,-143.5,14.762099
51157,52.5,-142.5,14.867157
51158,52.5,-141.5,14.942637
51159,52.5,-140.5,15.018294
51160,52.5,-139.5,15.148406
51161,52.5,-138.5,15.446481
51162,52.5,-137.5,15.771361
51163,52.5,-136.5,15.989501
51164,52.5,-135.5,16.166224
51165,52.5,-134.5,16.197342
51166,52.5,-133.5,16.14136
51167,52.5,-132.5,16.079046
51168,52.5,-131.5,16.087973
51169,52.5,-130.5,15.894378
51170,52.5,-129.5,15.643041
51171,52.5,-128.5,15.5521965
51172,52.5,-127.5,15.526913
51173,52.5,-126.5,15.179245
51174,52.5,-125.5,14.696544
51175,52.5,-124.5,14.118125
51176,52.5,-123.5,13.315468
51177,52.5,-122.5,12.675697
51178,52.5,-121.5,12.427218
51179,52.5,-120.5,12.428002
51180,52.5,-119.5,12.5167885
51181,52.5,-118.5,12.592411
51182,52.5,-117.5,12.66447
51183,52.5,-116.5,12.736066
51184,52.5,-115.5,12.807879
51185,52.5,-114.5,12.882934
51186,52.5,-113.5,12.953425
51187,52.5,-112.5,13.025498
51188,52.5,-111.5,13.098293
51189,52.5,-110.5,13.17089
51190,52.5,-109.5,13.242593
51191,52.5,-108.5,13.3196
51192,52.5,-107.5,13.395944
51193,52.5,-106.5,13.470707
51194,52.5,-105.5,13.560844
51195,52.5,-104.5,13.65261
51196,52.5,-103.5,13.745038
51197,52.5,-102.5,13.838127
51198,52.5,-101.5,13.930077
51199,52.5,-100.5,14.036068
51200,52.5,-99.5,14.1445
51201,52.5,-98.5,14.256775
51202,52.5,-97.5,14.365207
51203,52.5,-96.5,14.475159
51204,52.5,-95.5,14.565314
51205,52.5,-94.5,14.574425
51206,52.5,-93.5,14.385266
51207,52.5,-92.5,14.035359
51208,52.5,-91.5,13.828296
51209,52.5,-90.5,13.698754
51210,52.5,-89.5,13.554623
51211,52.5,-88.5,13.080658
51212,52.5,-87.5,12.571351
51213,52.5,-86.5,12.111417
51214,52.5,-85.5,11.696293
51215,52.5,-84.5,11.404834
51216,52.5,-83.5,11.087207
51217,52.5,-82.5,10.680889
51218,52.5,-81.5,10.551301
51219,52.5,-80.5,9.941333
51220,52.5,-79.5,9.976991
51221,52.5,-78.5,10.576254
51222,52.5,-77.5,10.770511
51223,52.5,-76.5,12.029
51224,52.5,-75.5,12.464898
51225,52.5,-74.5,12.448678
51226,52.5,-73.5,12.382565
51227,52.5,-72.5,12.363594
51228,52.5,-71.5,12.349462
51229,52.5,-70.5,12.371903
51230,52.5,-69.5,12.39556
51231,52.5,-68.5,12.445928
51232,52.5,-67.5,12.615806
51233,52.5,-66.5,12.788617
51234,52.5,-65.5,12.925853
51235,52.5,-64.5,13.004453
51236,52.5,-63.5,12.996097
51237,52.5,-62.5,12.9092455
51238,52.5,-61.5,12.926067
51239,52.5,-60.5,13.198939
51240,52.5,-59.5,13.736621
51241,52.5,-58.5,14.316605
51242,52.5,-57.5,12.684654
51243,52.5,-56.5,12.033347
51244,52.5,-55.5,11.809016
51245,52.5,-54.5,11.546528
51246,52.5,-53.5,11.320599
51247,52.5,-52.5,11.237142
51248,52.5,-51.5,11.499799
51249,52.5,-50.5,11.886369
51250,52.5,-49.5,12.49038
51251,52.5,-48.5,13.146052
51252,52.5,-47.5,13.938548
51253,52.5,-46.5,14.369629
51254,52.5,-45.5,14.691041
51255,52.5,-44.5,14.8593445
51256,52.5,-43.5,14.771087
51257,52.5,-42.5,14.732686
51258,52.5,-41.5,14.650817
51259,52.5,-40.5,14.534541
51260,52.5,-39.5,14.45599
51261,52.5,-38.5,14.381389
51262,52.5,-37.5,14.37534
51263,52.5,-36.5,14.424785
51264,52.5,-35.5,14.619733
51265,52.5,-34.5,14.765061
51266,52.5,-33.5,14.931495
51267,52.5,-32.5,15.044822
51268,52.5,-31.5,15.075536
51269,52.5,-30.5,15.245636
51270,52.5,-29.5,15.4399185
51271,52.5,-28.5,15.614086
51272,52.5,-27.5,15.618474
51273,52.5,-26.5,15.800858
51274,52.5,-25.5,16.038923
51275,52.5,-24.5,16.228937
51276,52.5,-23.5,16.270493
51277,52.5,-22.5,16.418741
51278,52.5,-21.5,16.597235
51279,52.5,-20.5,16.737772
51280,52.5,-19.5,16.809355
51281,52.5,-18.5,16.859785
51282,52.5,-17.5,16.891397
51283,52.5,-16.5,16.881443
51284,52.5,-15.5,16.88934
51285,52.5,-14.5,16.920568
51286,52.5,-13.5,16.9453
51287,52.5,-12.5,17.024822
51288,52.5,-11.5,17.173302
51289,52.5,-10.5,17.397404
51290,52.5,-9.5,17.624962
51291,52.5,-8.5,17.983887
51292,52.5,-7.5,17.863546
51293,52.5,-6.5,17.441246
51294,52.5,-5.5,17.234655
